id,name,race,type,frameType,tcg_date
67371383,Amphibian Beast,Fish,Normal Monster,normal,2003-03-01
40173854,Amphibious Bugroth,Aqua,Fusion Monster,fusion,2006-12-22
4754691,Amphibious Bugroth MK-11,Machine,Effect Monster,effect,2022-05-19
64342551,Amphibious Bugroth MK-3,Machine,Effect Monster,effect,2004-03-01
20665527,Amphibious Swarmship Amblowhale,Machine,Link Monster,link,2019-04-27
303660,Amplifier,Equip,Spell Card,spell,2004-06-01
75380687,Amulet Dragon,Dragon,Fusion Monster,fusion,2014-04-25
5183693,Amulet of Ambition,Equip,Spell Card,spell,2007-08-15
61160289,"Amunessia, the Ogdoadic Queen",Reptile,Effect Monster,effect,2021-04-29
23927567,An Owl of Luck,Winged Beast,Flip Effect Monster,effect,2003-07-18
19763315,An Unfortunate Report,Normal,Trap Card,trap,2007-11-14
80570228,Anarchist Monk of the Six Samurai,Warrior,Tuner Monster,effect,2024-07-27
58324930,Anarchist Monk Ranshin,Spellcaster,Effect Monster,effect,2010-11-06
52296675,Anchamoufrite,Spellcaster,Pendulum Effect Monster,effect_pendulum,2021-06-03
42431843,Ancient Brain,Fiend,Normal Monster,normal,2002-06-26
78665705,Ancient Chant,Normal,Spell Card,spell,2020-09-24
34487429,Ancient City - Rainbow Ruins,Field,Spell Card,spell,2007-05-16
50781944,Ancient Crimson Ape,Beast,Effect Monster,effect,2009-09-01
38520918,Ancient Dragon,Dragon,Effect Monster,effect,2012-04-28
93221206,Ancient Elf,Spellcaster,Normal Monster,normal,2002-03-29
25862681,Ancient Fairy Dragon,Dragon,Synchro Monster,synchro,2009-08-18
26304459,Ancient Flamvell Deity,Pyro,Synchro Monster,synchro,2011-01-25
87624166,Ancient Forest,Field,Spell Card,spell,2009-09-01
300302022,Ancient Fusion,Dr. Vellian C,Skill Card,skill,2022-03-17
31557782,Ancient Gear,Machine,Effect Monster,effect,2006-02-18
4064925,Ancient Gear Advance,Continuous,Spell Card,spell,2024-04-25
10547580,Ancient Gear Ballista,Machine,Link Monster,link,2020-03-19
10509340,Ancient Gear Beast,Machine,Effect Monster,effect,2005-05-28
60953949,Ancient Gear Box,Machine,Effect Monster,effect,2014-05-16
80045583,Ancient Gear Cannon,Machine,Effect Monster,effect,2006-02-18
92001300,Ancient Gear Castle,Continuous,Spell Card,spell,2006-02-18
44052074,Ancient Gear Catapult,Normal,Spell Card,spell,2017-04-13
27483935,Ancient Gear Commander,Machine,Effect Monster,effect,2024-04-25
64603182,Ancient Gear Dark Golem,Machine,Effect Monster,effect,2024-04-25
75892194,Ancient Gear Dragon,Machine,Effect Monster,effect,2024-06-20
67829249,Ancient Gear Drill,Normal,Spell Card,spell,2006-02-18
53541822,Ancient Gear Duel,Continuous,Trap Card,trap,2024-04-25
1953925,Ancient Gear Engineer,Machine,Effect Monster,effect,2007-01-17
4446672,Ancient Gear Explosive,Normal,Spell Card,spell,2007-01-17
30435145,Ancient Gear Factory,Normal,Spell Card,spell,2006-02-18
40830387,Ancient Gear Fist,Equip,Spell Card,spell,2007-01-17
70147689,Ancient Gear Fortress,Continuous,Spell Card,spell,2017-04-13
1278431,Ancient Gear Frame,Machine,Effect Monster,effect,2018-02-22
64061284,Ancient Gear Fusion,Normal,Spell Card,spell,2018-02-22
18486927,Ancient Gear Gadget,Machine,Effect Monster,effect,2017-04-13
86321248,Ancient Gear Gadjiltron Chimera,Machine,Effect Monster,effect,2007-01-17
50933533,Ancient Gear Gadjiltron Dragon,Machine,Effect Monster,effect,2007-01-17
83104731,Ancient Gear Golem,Machine,Effect Monster,effect,2005-05-28
95735217,Ancient Gear Golem - Ultimate Pound,Machine,Effect Monster,effect,2017-08-03
87182127,Ancient Gear Howitzer,Machine,Fusion Monster,fusion,2017-02-09
42878636,Ancient Gear Hunting Hound,Machine,Effect Monster,effect,2017-02-09
81269231,Ancient Gear Hydra,Machine,Effect Monster,effect,2017-04-13
39303359,Ancient Gear Knight,Machine,Gemini Monster,effect,2007-11-14
37663536,Ancient Gear Megaton Golem,Machine,Fusion Monster,fusion,2018-02-22
44874522,Ancient Gear Reactor Dragon,Machine,Effect Monster,effect,2017-04-13
47482043,Ancient Gear Reborn,Continuous,Trap Card,trap,2017-02-09
56094445,Ancient Gear Soldier,Machine,Effect Monster,effect,2005-05-28
32762201,Ancient Gear Statue,Machine,Effect Monster,effect,
37457534,Ancient Gear Tank,Equip,Spell Card,spell,2007-01-17
91098230,Ancient Gear Tanker,Machine,Effect Monster,effect,2024-04-25
44052075,Ancient Gear Token,Machine,Token,token,2017-04-13
59811955,Ancient Gear Workshop,Normal,Spell Card,spell,2007-01-17
17663375,Ancient Gear Wyvern,Machine,Effect Monster,effect,2017-04-13
81492226,Ancient Jar,Rock,Normal Monster,normal,
54912977,Ancient Lamp,Spellcaster,Effect Monster,effect,2006-02-18
11830996,Ancient Leaf,Normal,Spell Card,spell,2009-09-01
43230671,Ancient Lizard Warrior,Reptile,Normal Monster,normal,2002-06-26
14015067,Ancient One of the Deep Forest,Beast,Normal Monster,normal,2002-09-16
4179255,Ancient Pixie Dragon,Dragon,Synchro Monster,synchro,2014-03-28
300302056,Ancient Ruler Rises,Abidos the Th,Skill Card,skill,2023-03-30
10667321,Ancient Rules,Normal,Spell Card,spell,2007-02-28
25958491,Ancient Sacred Wyvern,Fairy,Synchro Monster,synchro,2009-09-01
36821538,Ancient Sorcerer,Spellcaster,Normal Monster,normal,
17092736,Ancient Telescope,Normal,Spell Card,spell,2002-03-29
49587396,Ancient Tool,Machine,Normal Monster,normal,2013-10-11
86421986,Ancient Tree of Enlightenment,Plant,Normal Monster,normal,
33545259,Ancient Warriors - Ambitious Cao De,Beast-Warrior,Effect Monster,effect,2020-04-30
6438003,Ancient Warriors - Deceptive Jia Wen,Beast-Warrior,Effect Monster,effect,2020-04-30
13923256,Ancient Warriors - Eccentric Lu Jing,Beast-Warrior,Effect Monster,effect,2020-01-30
60033398,Ancient Warriors - Fearsome Zhang Yuan,Beast-Warrior,Effect Monster,effect,2020-04-30
77539547,Ancient Warriors - Graceful Zhou Gong,Beast-Warrior,Effect Monster,effect,2020-01-30
32422602,Ancient Warriors - Ingenious Zhuge Kong,Beast-Warrior,Effect Monster,effect,2020-04-30
76416959,Ancient Warriors - Loyal Guan Yun,Beast-Warrior,Effect Monster,effect,2020-01-30
40140448,Ancient Warriors - Masterful Sun Mou,Beast-Warrior,Effect Monster,effect,2020-01-30
82791472,Ancient Warriors - Rebellious Lu Feng,Beast-Warrior,Effect Monster,effect,2021-02-04
79582540,Ancient Warriors - Savage Don Ying,Beast-Warrior,Effect Monster,effect,2022-05-19
2801664,Ancient Warriors - Valiant Zhang De,Beast-Warrior,Effect Monster,effect,2020-01-30
40428851,Ancient Warriors - Virtuous Liu Xuan,Beast-Warrior,Effect Monster,effect,2020-01-30
65711558,Ancient Warriors Oath - Double Dragon Lords,Beast-Warrior,Link Monster,link,2020-08-06
33609093,Ancient Warriors Saga - Borrowing of Arrows,Continuous,Spell Card,spell,2020-04-30
82255872,Ancient Warriors Saga - Chivalrous Path,Continuous,Trap Card,trap,2021-02-04
45115956,Ancient Warriors Saga - Deception and Betrayal,Continuous,Spell Card,spell,2022-05-19
4810585,Ancient Warriors Saga - Defense of Changban,Continuous,Trap Card,trap,2020-01-30
62528292,Ancient Warriors Saga - East-by-South Winds,Continuous,Spell Card,spell,2020-08-06
58116537,Ancient Warriors Saga - Sun-Liu Alliance,Continuous,Spell Card,spell,2020-01-30
11711438,Ancient Warriors Saga - Three Visits,Continuous,Spell Card,spell,2020-01-30
47594939,And the Band Played On,Continuous,Trap Card,trap,2014-05-16
15013468,Andro Sphinx,Beast,Effect Monster,effect,2004-07-25
53266486,Anesthrokket Dragon,Dragon,Effect Monster,effect,2017-10-19
82243738,Angel O1,Fairy,Effect Monster,effect,2021-06-17
56784842,Angel O7,Fairy,Effect Monster,effect,2008-05-03
91706817,Angel of Blue Tears,Normal,Spell Card,spell,2023-03-09
42216237,Angel of Zera,Fairy,Synchro Monster,synchro,2013-08-08
44822037,Angel Statue - Azurune,Continuous,Trap Card,trap,2021-02-04
87979586,Angel Trumpeter,Plant,Normal Tuner Monster,normal,2016-05-05
36320744,"Angelica, Princess of Noble Arms",Warrior,Synchro Monster,synchro,2023-07-27
40678060,Angelica's Angelic Ring,Equip,Spell Card,spell,2023-10-19
3048768,Angello Vaalmonica,Fairy,Pendulum Effect Monster,effect_pendulum,2023-11-16
65612386,Angmarl the Fiendish Monarch,Fiend,Effect Monster,effect,2016-03-17
73979030,Angraecum Umbrella,Spellcaster,Tuner Monster,effect,2020-03-19
98022050,Animadorned Archosaur,Dinosaur,Effect Monster,effect,2020-04-30
595626,Ankuriboh,Fiend,Effect Monster,effect,
29603180,Annihilator Archfiend,Fiend,Effect Monster,effect,2020-01-30
47484352,Anotherverse Dragon,Dragon,Normal Monster,normal,2022-08-28
86893702,Anotherverse Gluttonia,Fiend,Normal Monster,normal,2023-09-03
63028558,Anotherverse Solaria,Pyro,Normal Monster,normal,2024-08-18
48365709,Ansatsu,Warrior,Normal Monster,normal,2002-03-29
34236961,Ante,Normal,Spell Card,spell,2003-10-10
13250922,Anteatereatingant,Insect,Effect Monster,effect,2006-02-18
89904598,Anthrosaurus,Dinosaur,Normal Monster,normal,2013-10-11
42364257,Anti Raigeki,Normal,Trap Card,trap,2003-03-01
65064143,Anti-Aircraft Flower,Plant,Effect Monster,effect,2004-03-01
72150572,Anti-Fusion Device,Normal,Trap Card,trap,2007-02-28
97120394,Anti-Magic Arrows,Quick-Play,Spell Card,spell,2015-06-19
20138923,Anti-Magic Prism,Normal,Trap Card,trap,2010-08-07
53112492,Anti-Spell,Counter,Trap Card,trap,2003-10-10
58921041,Anti-Spell Fragrance,Continuous,Trap Card,trap,2003-11-18
43583400,Antialian,Cyberse,Effect Monster,effect,2018-08-09
31539614,Antidote Nurse,Machine,XYZ Monster,xyz,
58844135,Antihuman Intelligence ME-PSY-YA,Cyberse,Pendulum Effect Monster,effect_pendulum,2021-08-12
41098335,Ape Fighter,Beast,Effect Monster,effect,2010-12-07
31975743,Ape Magician,Beast,Effect Monster,effect,2012-11-09
25573115,Apex Predation,Normal,Trap Card,trap,2021-11-04
41158734,Apocatequil,Thunder,Effect Monster,effect,2010-02-12
4280258,"Apollousa, Bow of the Goddess",Fairy,Link Monster,link,2019-07-25
85888377,Apophis the Swamp Deity,Continuous,Trap Card,trap,2023-02-09
40061558,Apoqliphort Skybase,Machine,Effect Monster,effect,2015-01-15
27279764,Apoqliphort Towers,Machine,Effect Monster,effect,2014-11-06
91392974,Apparition,Normal,Trap Card,trap,2019-07-11
56132807,Apple Magician Girl,Spellcaster,Effect Monster,effect,2016-07-21
43341600,Apple of Enlightenment,Normal,Trap Card,trap,2019-01-31
5846183,Appliancer Breakerbuncle,Machine,Effect Monster,effect,2020-07-23
78225596,Appliancer Celtopus,Machine,Link Monster,link,2020-07-23
27157996,Appliancer Conversion,Quick-Play,Spell Card,spell,2021-12-02
41830887,Appliancer Copybokkle,Machine,Effect Monster,effect,2020-07-23
3507053,Appliancer Dryer Drake,Machine,Link Monster,link,2020-07-23
3875465,Appliancer Electrilyrical World,Field,Spell Card,spell,2020-07-23
4729591,Appliancer Kappa Scale,Machine,Link Monster,link,2020-07-23
77102944,Appliancer Laundry Dragon,Machine,Link Monster,link,2020-07-23
81769387,Appliancer Propelion,Machine,Link Monster,link,2021-12-02
30996652,Appliancer Reuse,Normal,Spell Card,spell,2020-07-23
78447174,Appliancer Socketroll,Machine,Effect Monster,effect,2020-07-23
66380357,Appliancer Test,Normal,Spell Card,spell,2020-07-23
30118200,Appliancer Vacculephant,Machine,Link Monster,link,2020-07-23
43262273,Appointer of the Red Lotus,Normal,Trap Card,trap,2009-11-17
30603688,Apprentice Illusion Magician,Spellcaster,Effect Monster,effect,2017-04-01
9156135,Apprentice Magician,Spellcaster,Effect Monster,effect,2003-10-10
64977888,Apprentice Piper,Spellcaster,Flip Effect Monster,effect,2017-02-09
48539234,Appropriate,Continuous,Trap Card,trap,2002-10-20
96427353,Aqua Armor Ninja,Warrior,Effect Monster,effect,2012-01-14
95132338,Aqua Chorus,Continuous,Trap Card,trap,2004-04-06
59131526,Aqua Chorus Round,Normal,Spell Card,spell,2023-07-27
86164529,Aqua Dragon,Sea Serpent,Fusion Monster,fusion,2006-12-22
7653207,Aqua Jet,Normal,Spell Card,spell,2011-08-06
32278723,Aqua Jet Surface,Normal,Spell Card,spell,2024-07-27
85639257,Aqua Madoor,Spellcaster,Normal Monster,normal,2002-03-08
12436646,Aqua Snake,Aqua,Normal Monster,normal,
40916023,Aqua Spirit,Aqua,Effect Monster,effect,2003-03-01
28325165,Aqua Story - Urashima,Normal,Trap Card,trap,2015-07-16
92053608,Aquaactress Arowana,Aqua,Effect Monster,effect,2015-07-16
66668900,Aquaactress Guppy,Aqua,Effect Monster,effect,2015-07-16
39260991,Aquaactress Tetra,Aqua,Effect Monster,effect,2015-07-16
78910579,Aquamirror Cycle,Normal,Trap Card,trap,2012-04-28
64437633,Aquamirror Illusion,Normal,Trap Card,trap,2012-05-25
46337945,Aquamirror Meditation,Normal,Trap Card,trap,2011-09-29
22377815,Aquarian Alessa,Aqua,Gemini Monster,effect,2007-08-15
91831066,Aquarium Lighting,Continuous,Spell Card,spell,2015-07-16
65446452,Aquarium Set,Continuous,Spell Card,spell,2015-07-16
29047353,Aquarium Stage,Continuous,Spell Card,spell,2015-07-16
75771170,Arahime the Manifested Mikanko,Fairy,Ritual Effect Monster,ritual,2023-07-27
16889337,Aratama,Fiend,Spirit Monster,effect,2013-11-08
57964143,Arbitration of White,Continuous,Trap Card,trap,2024-06-20
64276752,Arc Rebellion Xyz Dragon,Dragon,XYZ Monster,xyz,2020-11-05
99189322,Arcana Call,Normal,Trap Card,trap,2008-05-03
64454614,Arcana Extra Joker,Warrior,Link Monster,link,2018-08-30
62892347,Arcana Force 0 - The Fool,Fairy,Effect Monster,effect,2008-05-03
69831560,Arcana Force EX - The Dark Ruler,Fairy,Effect Monster,effect,2008-05-03
5861892,Arcana Force EX - The Light Ruler,Fairy,Effect Monster,effect,2008-11-05
8396952,Arcana Force I - The Magician,Fairy,Effect Monster,effect,2008-05-03
35781051,Arcana Force III - The Empress,Fairy,Effect Monster,effect,2008-05-03
61175706,Arcana Force IV - The Emperor,Fairy,Effect Monster,effect,2008-05-03
97574404,Arcana Force VI - The Lovers,Fairy,Effect Monster,effect,2008-05-03
34568403,Arcana Force VII - The Chariot,Fairy,Effect Monster,effect,2008-05-03
60953118,Arcana Force XIV - Temperance,Fairy,Effect Monster,effect,2008-05-03
59712426,Arcana Force XV - The Fiend,Fairy,Effect Monster,effect,2024-01-18
97452817,Arcana Force XVIII - The Moon,Fairy,Effect Monster,effect,2008-05-03
23846921,Arcana Force XXI - The World,Fairy,Effect Monster,effect,2008-05-03
6150044,Arcana Knight Joker,Warrior,Fusion Monster,fusion,2009-09-01
11819473,Arcana Reading,Normal,Spell Card,spell,2020-11-05
93880808,Arcana Triumph Joker,Warrior,Effect Monster,effect,2021-07-08
40048324,Arcane Apprentice,Spellcaster,Tuner Monster,effect,2009-02-28
55001420,Arcane Archer of the Forest,Warrior,Effect Monster,effect,2004-06-01
17896384,Arcane Barrier,Continuous,Spell Card,spell,2009-02-28
31924889,Arcanite Magician,Spellcaster,Synchro Monster,synchro,2009-02-28
14553285,Arcanite Magician/Assault Mode,Spellcaster,Effect Monster,effect,2009-02-28
45349196,Archfiend Black Skull Dragon,Dragon,Fusion Monster,fusion,2015-08-06
92039899,Archfiend Cavalry,Fiend,Effect Monster,effect,2013-08-08
68371799,Archfiend Commander,Fiend,Effect Monster,effect,2013-12-15
57624336,Archfiend Eccentrick,Fiend,Pendulum Effect Monster,effect_pendulum,2015-08-06
28423537,"Archfiend Emperor, the First Lord of Horror",Fiend,Effect Monster,effect,2013-08-08
31766317,Archfiend Empress,Fiend,Effect Monster,effect,2010-11-06
48675364,Archfiend General,Fiend,Effect Monster,effect,2007-05-16
84341431,Archfiend Giant,Fiend,Effect Monster,effect,2013-11-08
66540884,Archfiend Heiress,Fiend,Effect Monster,effect,2013-08-08
14430063,Archfiend Interceptor,Fiend,Effect Monster,effect,2010-05-07
75889523,Archfiend Marmot of Nefariousness,Beast,Normal Monster,normal,2005-06-01
15150371,Archfiend Mirror,Fiend,Normal Monster,normal,
50287060,Archfiend of Gilfer,Fiend,Effect Monster,effect,2005-01-01
63883999,Archfiend Palabyrinth,Field,Spell Card,spell,2013-08-08
49881766,Archfiend Soldier,Fiend,Normal Monster,normal,2003-12-01
59969392,Archfiend Zombie-Skull,Zombie,Synchro Monster,synchro,2009-09-01
53008933,Archfiend's Advent,Fiend,Effect Monster,effect,2024-06-20
61248471,Archfiend's Ascent,Fiend,XYZ Monster,xyz,2019-08-22
95825679,Archfiend's Awakening,Fiend,Ritual Effect Monster,ritual,2019-08-22
64635042,Archfiend's Call,Fiend,Synchro Monster,synchro,2019-08-22
300302057,Archfiend's Conscription,Titan,Skill Card,skill,2023-03-30
5168381,Archfiend's Ghastly Glitch,Normal,Trap Card,trap,2022-08-25
32775808,Archfiend's Manifestation,Fiend,Fusion Monster,fusion,2019-08-22
22796548,Archfiend's Oath,Continuous,Spell Card,spell,2003-12-01
300302058,Archfiend's Promotion,Titan,Skill Card,skill,2023-03-30
56246017,Archfiend's Roar,Normal,Trap Card,trap,2003-12-01
21438286,Archfiend's Staff of Despair,Equip,Spell Card,spell,2021-02-04
59509952,Archlord Kristya,Fairy,Effect Monster,effect,2009-11-17
18378582,Archlord Zerato,Fairy,Effect Monster,effect,2004-06-01
33212663,Archnemeses Eschatos,Dragon,Effect Monster,effect,2020-04-30
6728559,Archnemeses Protos,Wyrm,Effect Monster,effect,2020-04-30
38173725,Arcjet Lightcraft,Machine,Effect Monster,effect,2020-01-30
101207010,ARG☆S - Adra the Laurels,Warrior,Effect Monster,effect,
101207072,ARG☆S - Capane the Flying Swallow,Warrior,Trap Card,trap,
101207073,ARG☆S - Eteo the Dragon Slayer,Warrior,Trap Card,trap,
101207058,ARG☆S - Home Stadium,Warrior,Spell Card,spell,
101207071,ARG☆S - Tydel the Purple Lightning,Warrior,Trap Card,trap,
40502912,Aria the Melodious Diva,Fairy,Effect Monster,effect,2014-08-14
75730490,Ariane the Labrynth Servant,Fiend,Effect Monster,effect,2022-08-25
1225009,Arianna the Labrynth Servant,Fiend,Effect Monster,effect,2022-08-25
73602965,Arias the Labrynth Butler,Fiend,Effect Monster,effect,2023-10-19
56827051,"Ariel, Priestess of the Nekroz",Psychic,Effect Monster,effect,2017-05-04
65910922,"Arionpos, Serpent of the Ghoti",Fish,Synchro Monster,synchro,2022-10-20
29904964,Arisen Gaia the Fierce Knight,Warrior,Effect Monster,effect,2016-01-14
33282498,Arkbrave Dragon,Dragon,Effect Monster,effect,2016-07-07
50687050,Arktos XII - Chronochasm Vaylantz,Fairy,Pendulum Effect Fusion Monster,fusion_pendulum,2023-02-09
14708569,Arlownay,Plant,Normal Monster,normal,
36151751,Arma Knight,Aqua,Normal Monster,normal,
88033975,"Armades, Keeper of Boundaries",Fiend,Synchro Monster,synchro,2013-08-08
28493337,Armageddon Designator,Normal,Trap Card,trap,2013-08-08
28985331,Armageddon Knight,Warrior,Effect Monster,effect,2008-01-26
53153481,Armaill,Warrior,Normal Monster,normal,2002-03-08
300302023,Armed and Ready!,Chazz Princet,Skill Card,skill,2022-03-17
90374791,Armed Changer,Equip,Spell Card,spell,2005-11-05
61606250,Armed Dragon Blitz,Normal,Spell Card,spell,2021-02-04
75906310,Armed Dragon Catapult Cannon,Machine,Fusion Monster,fusion,2018-02-22
34611551,Armed Dragon Flash,Quick-Play,Spell Card,spell,2021-01-30
97091969,Armed Dragon Lightning,Continuous,Spell Card,spell,2021-02-04
59464593,Armed Dragon LV10,Dragon,Effect Monster,effect,2006-02-08
84425220,Armed Dragon LV10 White,Dragon,Effect Monster,effect,2021-02-04
980973,Armed Dragon LV3,Dragon,Effect Monster,effect,2004-10-01
46384672,Armed Dragon LV5,Dragon,Effect Monster,effect,2004-10-01
73879377,Armed Dragon LV7,Dragon,Effect Monster,effect,2004-10-01
58153103,Armed Dragon Thunder LV10,Dragon,Effect Monster,effect,2021-02-04
57030525,Armed Dragon Thunder LV3,Dragon,Effect Monster,effect,2021-02-04
21546416,Armed Dragon Thunder LV5,Dragon,Effect Monster,effect,2021-02-04
94141712,Armed Dragon Thunder LV7,Dragon,Effect Monster,effect,2021-02-04
57605303,Armed Dragon Thunderbolt,Normal,Trap Card,trap,2021-02-04
75220074,"Armed Dragon, the Armored Dragon",Dragon,Effect Monster,effect,2022-02-24
